intreno;butxt;xauthgrp;syst_num;status;objname;tipob;validfrom;validto;priznas;region;bezei;home_city;city;zzcitydistr;city2;region_city;street;num;vidpr;zz_vidpr;zz_spost;zz_peref;zz_dnperp;zz_doperp;currtxt;elorgst_text;blktx;grpodr;vsp_num;vsp_name;statisp;curpriz;podrvalfrom;podrvalto;zz_objcat;zzelorgst_text;orgunit_text;blkid_easup_txt;statusesq;zz_priznas;segmentt;subsegmentt;irrate_ch;elorgst;grpodr_;usgfunction;xmusgfunction;zz_prport;zz_prpl;k4_koef_ch;first_line_house;posnr;bukrs;objnr;zz_klasz;objnr_ao;factusing;branc;segment;obsh_plosh;osnov_plosh;vspom_plosh;proch_plosh;plosh_v_ar;neis_plosh;osn_obsh;vspom_obsh;org_pm;teh_pm;balans_v;ostat_v;rinoch_v;arend_st;no_nds_st;nds;obespech;val_arend_st;val_no_nds_st;val_nds;perem_ap;obespech_z;schet_podr;vspplp;vspshch;obespech_p;schet_zdn;neis_square;orgunit;blkid_easup;orgunit_square;quan;irrate;k4_koef;zz_lattitude;zz_longitude;ctl_action;ctl_validfrom;ctl_validto;ctl_pa_loading;archive_name;file_name;ctl_loading
IB00100027563;Среднерусский банк;Западное Головное отд. №1025;4000/1/2364;В пользовании;Химки Мельникова, 2б ДО №9040/02400;Здание/помещение  (нежилое);2013-07-01;9999-12-31;Т - город с населением >=500 и <1000 тыс. жителей;50;обл Московская;;г Химки;;;;пр-кт Мельникова;2Б;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Не планируется переформатирование;2021-02-13;2021-05-01;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 9040/02400;Сеть продаж;Используется;02;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;4000;IB40000000000100002364;01;I000000000000000831143;06;1025;06;523.8000;523.8000;0.0000;0.0000;73.3000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.984500;1.984500;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;34.9200;1;0.0000;0.0000;25.5400;0;0.0000;10273517;38;383.1000;15.0000;0.00;1.0000000000;55.901170;37.407119;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027565;Волго-Вятский банк;Нижегородское отд. №9042;4200/1/2935;В пользовании;ДО № 9042/0103;Здание/помещение  (нежилое);2013-07-01;9999-12-31;М – город с населением >=1000 тыс. жителей;52;обл Нижегородская;;г Нижний Новгород;;;;ул Коминтерна;168;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2021-07-10;2021-11-30;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;A;ВСП РБ: Базовое подразделение;Дополнительный офис № 9042/0103;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;4200;IB42000000000100002935;02;I000000000000000837440;06;9042;06;417.8000;417.8000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3.500000;3.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;24.5765;1;0.0000;0.0000;24.5765;0;0.0000;10205279;38;417.8000;17.0000;0.00;1.0000000000;56.350041;43.867396;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027566;Московский банк;Московский банк;3800/1/1006;В пользовании;ВСП № 9038/01777/;Здание/помещение  (нежилое);2013-07-11;9999-12-31;М – город с населением >=1000 тыс. жителей;77;г Москва;;г Москва;Тверской;;;ул Охотный Ряд;1;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Переформатирование завершено;2025-05-15;2025-12-31;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-16;2026-12-31;B;ВСП РБ: Базовое подразделение;С по ОФЛ ДО № 9038/01777;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;00;;X;;-;;0000000000;3800;IB38000000000100001006;;I000000000000000833391;06;3800;06;68.5000;68.5000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4.036167;3.308333;0.727830;0.000000;0.000000;0.000000;0.000000;0.000000;13.7000;1;0.0000;0.0000;13.3575;0;0.0000;10243093;38;53.4300;4.0000;0.00;1.0000000000;55.757982;37.615722;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027574;Среднерусский банк;Северное Головное отд. №1026;4000/1/2363;В пользовании;Дополнительный офис № 02508;Здание/помещение  (нежилое);2012-09-01;9999-12-31;С – город с населением >=100 и <500;50;обл Московская;;г Щёлково;;;;ул Чкаловская;3;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;2020-06-03;2020-07-22;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 9040/02508;Сеть продаж;Используется;03;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;;0000000000;4000;IB40000000000100002363;01;I000000000000000828591;06;1026;06;180.0000;180.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.482894;1.482894;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;25.7143;1;0.0000;0.0000;25.7143;0;0.0000;10273299;38;180.0000;7.0000;0.00;1.0000000000;55.904991;38.043328;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027587;Московский банк;Московский банк;3800/1/1009;В пользовании;ВСП №1504 Осенний б-р д.12;Здание/помещение  (нежилое);2013-08-21;9999-12-31;М – город с населением >=1000 тыс. жителей;77;г Москва;;г Москва;Крылатское;;;б-р Осенний;12;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2014-02-03;2014-06-23;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;C;ВСП РБ: Базовое подразделение;С по ОФЛ ДО № 9038/01504;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;3800;IB38000000000100001009;01;I000000000000000833397;06;3800;06;340.0000;340.0000;0.0000;0.0000;1.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;5.101481;4.858553;0.242930;0.000000;0.000000;0.000000;0.000000;0.000000;26.1538;1;0.0000;0.0000;26.0769;0;0.0000;10242890;38;339.0000;13.0000;0.00;1.0000000000;55.759159;37.409248;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027595;Дальневосточный банк;Головное отд. по Хабаровскому краю №9070;7000/1/654;В пользовании;9070/149 Хабаровск, Дикопольцева 26А;Здание/помещение  (нежилое);2013-08-21;9999-12-31;Т - город с населением >=500 и <1000 тыс. жителей;27;край Хабаровский;;г Хабаровск;;;;ул Дикопольцева;26А;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2013-10-18;2013-12-30;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;A;ВСП РБ: Подразделение по обслуживанию значимых кли;Специализированный доп. офис № 9070/0149;Развитие клиентского опыта B2C;Используется;02;Ритейл;Ритейл - стритритейл, ВПП;-;03;01;01;Служебное;X;;-;;0000000000;7000;IB70000000000100000654;02;I000000000000000822604;06;9070;06;298.8000;280.3000;18.5000;0.0000;0.0000;0.0000;93.8086;6.1914;0.0000;0.0000;0.0000;0.0000;0.0000;1.539000;1.539000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;99.6001;1;0.0000;0.0000;93.4333;0;0.0000;10155460;40;280.3000;3.0000;0.00;1.0000000000;48.485353;135.085526;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027598;Московский банк;Московский банк;3800/1/1005;В пользовании;ВСП № 1808   новая Москва_Троицк, Сиреневый б-р, 1-1;Здание/помещение  (нежилое);2013-05-31;9999-12-31;М – город с населением >=1000 тыс. жителей;77;г Москва;;г Троицк;;;;б-р Сиреневый;1к1;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2024-01-10;2025-12-19;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;Иные;С по ОФЛ ДО № 9038/01808;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;27;01;01;Служебное;X;;-;X;0000000000;3800;IB38000000000100001005;;I000000000000000833537;06;3800;06;448.8000;448.8000;0.0000;0.0000;1.1000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2.083333;2.083333;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;19.5130;1;0.0000;0.0000;17.2355;0;0.0000;10242754;38;344.7100;20.0000;0.00;1.0000000000;55.472932;37.295745;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027601;Волго-Вятский банк;Нижегородское отд. №9042;4200/1/2933;В пользовании;ДО № 9042/087;Здание/помещение  (нежилое);2013-05-14;9999-12-31;М – город с населением >=1000 тыс. жителей;52;обл Нижегородская;;г Нижний Новгород;;;;ул Карла Маркса;7А;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2025-12-01;2026-10-30;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 9042/087;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;4200;IB42000000000100002933;02;I000000000000000841171;06;9042;06;406.2500;406.2500;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.598625;1.522500;0.076120;0.000000;0.000000;0.000000;0.000000;0.000000;33.8542;1;0.0000;0.0000;33.8542;0;0.0000;10205266;38;406.2500;12.0000;0.00;1.0000000000;56.344141;43.927524;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027614;Поволжский банк;Саратовское отд. №8622;5400/1/4191;В пользовании;8622/0704-А_г Аткарск, ул Советская, д. 115;Здание/помещение  (нежилое);2013-08-28;9999-12-31;Д – город с населением <100 тыс. жителей;64;обл Саратовская;;г Аткарск;;;;ул Советская;115;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2013-09-01;2014-01-09;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис №8622/0704;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100004191;04;I000000000000000839032;06;8622;06;301.6000;301.6000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.504000;0.504000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;17.7412;1;0.0000;0.0000;15.0412;0;0.0000;10203706;38;255.7000;17.0000;0.00;1.0000000000;51.873492;44.997811;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027615;Поволжский банк;Саратовское отд. №8622;5400/1/4192;В пользовании;8622/0725-А_с Озерки, ул Политотдельская, д. 81;Здание/помещение  (нежилое);2013-08-19;9999-12-31;СМ- сельская местность;64;обл Саратовская;р-н Петровский;;;с Озерки;;ул Политотдельская;81;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Не планируется переформатирование;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Непереформатированные ВСП;Дополнительный офис №8622/0725;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100004192;04;I000000000000000833494;06;8622;06;17.5000;17.5000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.295713;0.295713;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;17.5000;1;0.0000;0.0000;17.5000;0;0.0000;10203721;38;17.5000;1.0000;0.00;1.0000000000;52.006740;45.488842;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027625;Поволжский банк;Волгоградское отд. №8621;5400/1/4206;В пользовании;Волгоградское ОСБ №8621/10;Здание/помещение  (нежилое);2013-07-30;9999-12-31;М – город с населением >=1000 тыс. жителей;34;обл Волгоградская;;г Волгоград;Дзержинский;;;ул 8-й Воздушной Армии;47а;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2013-12-24;2014-03-24;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 8621/010;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100004206;02;I000000000000000838278;06;8621;06;225.0000;225.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.215502;1.157621;0.057880;0.000000;0.000000;0.000000;0.000000;0.000000;20.4545;1;0.0000;0.0000;20.4545;0;0.0000;10047681;38;225.0000;11.0000;0.00;1.0000000000;48.756454;44.500337;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027627;Поволжский банк;Волгоградское отд. №8621;5400/1/4208;В пользовании;Волгоградское ОСБ №8621/309;Здание/помещение  (нежилое);2013-08-16;9999-12-31;М – город с населением >=1000 тыс. жителей;34;обл Волгоградская;;г Волгоград;Краснооктябрьский;;;ул им. маршала Еременко;98;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2024-09-01;2025-05-30;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 8621/0309;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100004208;02;I000000000000000838279;06;8621;06;264.0000;264.0000;0.0000;0.0000;1.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.250000;1.250000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.1538;1;0.0000;0.0000;20.2308;0;0.0000;10048260;38;263.0000;13.0000;0.00;1.0000000000;48.628168;44.414459;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027628;Среднерусский банк;Южное Головное отд. №1024;4000/1/2368;В пользовании;Нежилое помещение (ДО № 9040/00218);Здание/помещение  (нежилое);2013-02-12;9999-12-31;С – город с населением >=100 и <500;50;обл Московская;;г Домодедово;;;;ул Гагарина (Северный мкр.);45;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2020-01-15;2020-01-29;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 9040/00218;Сеть продаж;Используется;03;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;4000;IB40000000000100002368;02;I000000000000000832240;06;1024;06;235.1000;235.1000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2.596146;2.596146;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;23.5100;1;0.0000;0.0000;23.5100;0;0.0000;10280394;38;235.1000;10.0000;0.00;1.0000000000;55.440151;37.766190;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027629;Среднерусский банк;Южное Головное отд. №1024;4000/1/2369;В пользовании;Нежилое помещение (ДО № 9040/00234);Здание/помещение  (нежилое);2013-04-15;9999-12-31;Д – город с населением <100 тыс. жителей;50;обл Московская;;г Домодедово;;;;ул Корнеева (Центральный мкр.);8;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;2013-05-01;2013-09-26;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;C;КБ: ППКМБ;УРМ г.Домодедово;Корпоративно-инвестиционный бизнес;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;39;01;01;Служебное;X;;-;;0000000000;4000;IB40000000000100002369;;I000000000000001162836;06;1024;06;177.9000;177.9000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2.473300;2.355523;0.117780;0.000000;0.000000;0.000000;0.000000;0.000000;12.7071;1;0.0000;0.0000;10.4767;0;0.0000;10365613;39;94.2900;9.0000;0.00;1.0000000000;55.413738;37.745362;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027641;Поволжский банк;Волгоградское отд. №8621;5400/1/4204;В пользовании;Волгоградское ОСБ №8621/06;Здание/помещение  (нежилое);2013-07-26;9999-12-31;М – город с населением >=1000 тыс. жителей;34;обл Волгоградская;;г Волгоград;Дзержинский;;;пр-кт им. Маршала Советского Союза Г.К.Жукова;101;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2023-08-01;2023-12-22;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 8621/06;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100004204;02;I000000000000000838276;06;8621;06;286.6000;286.6000;0.0000;0.0000;1.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.572125;1.572125;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;22.0462;1;0.0000;0.0000;21.9692;0;0.0000;10047518;38;285.6000;13.0000;0.00;1.0000000000;48.628168;44.414459;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027662;Среднерусский банк;Калужское отд. №8608;4000/1/2367;В пользовании;ДО №8608/0244;Здание/помещение  (нежилое);2013-06-14;9999-12-31;Д – город с населением <100 тыс. жителей;40;обл Калужская;р-н Боровский;г Балабаново;;;;ул 50 лет Октября;2/1;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;2024-06-01;2024-12-25;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 8608/0244;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;4000;IB40000000000100002367;02;I000000000000000832257;06;8608;06;285.4000;285.4000;0.0000;0.0000;1.1000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.158234;1.103080;0.055150;0.000000;0.000000;0.000000;0.000000;0.000000;25.9455;1;0.0000;0.0000;18.9455;0;0.0000;10181668;38;208.4000;11.0000;0.00;1.0000000000;55.177708;36.649306;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027664;Волго-Вятский банк;Нижегородское отд. №9042;4200/1/2936;В пользовании;ДО № 9042/0514;Здание/помещение  (нежилое);2013-08-01;9999-12-31;Д – город с населением <100 тыс. жителей;52;обл Нижегородская;;г Бор;;;;ул Чугунова;3А;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2013-08-01;2013-12-24;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 9042/0514;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;4200;IB42000000000100002936;02;I000000000000000841155;06;9042;06;273.0000;273.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.714971;0.714971;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;39.0000;1;0.0000;0.0000;39.0000;0;0.0000;10206150;38;273.0000;7.0000;0.00;1.0000000000;56.338503;44.103278;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027666;Среднерусский банк;Восточное Головное отд. №1023;4000/1/2370;В пользовании;ДО 9040/01226 г. Люберцы, Октябрьский пр-т, д. 9;Здание/помещение  (нежилое);2013-06-19;9999-12-31;Т - город с населением >=500 и <1000 тыс. жителей;50;обл Московская;;г Люберцы;;;;пр-кт Октябрьский;9;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2013-08-13;2013-12-20;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;Иные;Дополнительный офис № 9040/01226;Сеть продаж;Используется;02;Ритейл;Ритейл - стритритейл, ВПП;-;27;01;00;;X;;-;X;0000000000;4000;IB40000000000100002370;02;I000000000000000830213;06;1023;06;515.7000;403.2000;112.5000;0.0000;0.0000;0.0000;78.1850;21.8150;0.0000;0.0000;0.0000;0.0000;0.0000;2.083333;1.984127;0.099210;0.000000;0.000000;0.000000;0.000000;0.000000;28.6500;1;0.0000;0.0000;22.4356;0;0.0000;10273492;38;201.9200;9.0000;0.00;1.0000000000;55.696174;37.861726;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027667;Среднерусский банк;Южное Головное отд. №1024;4000/1/2372;В пользовании;Нежилые помещения (ДО № 9040/01824);Здание/помещение  (нежилое);2012-11-01;9999-12-31;Д – город с населением <100 тыс. жителей;50;обл Московская;;г Подольск;;;;ул Ленина (Климовск мкр.);1;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2013-01-18;2013-06-24;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 9040/01824;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;4000;IB40000000000100002372;01;I000000000000000832239;06;1024;06;273.4000;273.4000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.786000;0.786000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;39.0571;1;0.0000;0.0000;39.0571;0;0.0000;10183432;38;273.4000;7.0000;0.00;1.0000000000;55.446019;37.574304;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027687;Поволжский банк;Оренбургское отд. №8623;5400/1/4231;В пользовании;8623 Д/о №8623/500;Здание/помещение  (нежилое);2013-08-08;9999-12-31;Д – город с населением <100 тыс. жителей;56;обл Оренбургская;;г Новотроицк;;;;ул Советская;82;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;2013-09-24;2014-04-24;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-16;2026-12-31;B;ВСП РБ: Базовое подразделение;Сектор недвижимости;Сервисы;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100004231;04;I000000000000000838510;06;8623;06;285.3000;285.3000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.710000;0.710000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;1;0.0000;0.0000;0.0000;0;0.0000;10356177;30;285.3000;0.0000;0.00;1.0000000000;51.194779;58.297161;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027691;Среднерусский банк;Тверское отд. №8607;4000/1/2371;В пользовании;ДО - СфоФл №8607/0202  Тверское отделение  №8607;Здание/помещение  (нежилое);2013-09-01;9999-12-31;Д – город с населением <100 тыс. жителей;69;обл Тверская;;г Ржев;;;;ул Ленина;5б;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2024-07-08;2025-06-30;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 8607/0202;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;4000;IB40000000000100002371;01;I000000000000000832698;06;8607;06;569.6000;456.9000;112.7000;0.0000;13.1000;0.0000;80.2142;19.7858;0.0000;0.0000;0.0000;0.0000;0.0000;1.065000;1.065000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;23.7333;1;0.0000;0.0000;20.9500;0;0.0000;10214559;38;377.1000;18.0000;0.00;1.0000000000;56.264082;34.328670;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100027695;Уральский банк;Свердловское отд. №7003;1600/1/2178;В пользовании;ДО №7003/0875;Здание/помещение  (нежилое);2013-08-01;9999-12-31;М – город с населением >=1000 тыс. жителей;66;обл Свердловская;;г Екатеринбург;Чкаловский;;;ул Титова;22;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2013-11-16;2014-05-25;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;A;ВСП РБ: Базовое подразделение;СОФЛДО №7003/0875;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100002178;02;I000000000000000832567;06;7003;06;280.4000;197.3000;83.1000;0.0000;0.0000;0.0000;70.3638;29.6362;0.0000;0.0000;0.0000;0.0000;0.0000;1.497860;1.497860;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;28.0400;1;0.0000;0.0000;28.0400;0;0.0000;10204102;38;280.3995;10.0000;0.00;1.0000000000;56.780371;60.609553;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
